customer_id,age,city_tier,employment_type,monthly_income,has_credit_history,fico_score,acquisition_channel,loan_purpose,loan_amount,tenure_months,interest_rate,monthly_installment,grade,dti,installment_to_income,cash_flow_volatility,spending_shock,days_delinquent,partial_payment_ratio,default,clv_proxy
CUST00159,44,2,Student,5000.0,0,,Agent,BNPL,33533.0,3,27.44,11693.0,E,1.0,0.95,0.1154,0,172,0.5702,1,2300.3638
CUST00160,40,2,Salaried,80206.0,0,,App Organic,Personal,25229.0,3,23.08,8735.0,D,0.3279,0.1089,0.7096,0,66,0.594,1,1455.7133
CUST00161,51,3,Self-Employed,66870.0,1,645.9130705623973,Referral,Personal,105198.0,3,27.96,36713.0,E,0.7701,0.549,0.3219,0,0,1.0,0,7353.340200000001
CUST00162,44,3,Self-Employed,39498.0,1,692.3015143557282,Referral,Personal,34474.0,18,22.66,2277.0,D,0.2393,0.0577,0.6651,0,0,1.0,0,11717.712599999999
CUST00163,27,3,Self-Employed,77255.0,0,,Referral,Education,97394.0,6,22.24,17301.0,D,0.3238,0.224,0.5474,0,0,1.0,0,10830.2128
CUST00164,46,1,Self-Employed,49383.0,1,733.2546332946896,App Organic,Personal,129385.0,18,13.41,7975.0,B,0.3179,0.1615,0.2247,0,0,1.0,0,26025.79275
CUST00165,33,2,Salaried,38537.0,1,700.7656472516535,Agent,Education,48525.0,24,17.58,2413.0,C,0.2342,0.0626,0.5317,0,0,1.0,0,17061.39
CUST00166,28,2,Salaried,58597.0,1,677.8366734899469,App Organic,BNPL,44517.0,12,23.53,4199.0,D,0.1337,0.0717,0.159,0,0,1.0,0,10474.8501
CUST00167,25,3,Student,9196.0,1,666.0676775361361,App Organic,Education,101797.0,12,22.84,9569.0,D,1.0,0.95,0.9923,0,0,1.0,0,23250.4348
CUST00168,33,3,Salaried,57568.0,1,714.4526147744689,App Organic,BNPL,76914.0,18,18.61,4930.0,C,0.3742,0.0856,0.5964,1,0,1.0,0,21470.5431
CUST00169,49,3,Self-Employed,13356.0,1,767.6881336090964,Referral,Medical,5000.0,36,10.49,162.0,A,0.1296,0.0122,0.5107,0,0,1.0,0,1573.5
CUST00170,40,2,Salaried,32845.0,1,701.8785953484597,Agent,Personal,136275.0,18,17.65,8672.0,C,0.525,0.264,0.9186,0,0,1.0,0,36078.806249999994
CUST00171,34,3,Salaried,67327.0,0,,App Organic,Education,97080.0,12,22.72,9120.0,D,0.2917,0.1355,0.3002,0,106,0.5311,1,22056.575999999997
CUST00172,52,2,Informal,28159.0,1,720.2959396992984,Referral,Personal,59785.0,6,17.85,10489.0,C,0.5258,0.3725,0.2282,0,59,0.0655,1,5335.811250000001
CUST00173,47,2,Informal,26491.0,0,,App Organic,Education,58165.0,6,28.12,10505.0,E,0.5813,0.3965,0.6365,1,0,1.0,0,8177.999
CUST00174,45,1,Student,14656.0,1,706.9478163938891,Referral,Personal,103011.0,36,18.31,3740.0,C,0.4802,0.2552,0.9075,0,34,0.7561,1,56583.942299999995
CUST00175,24,3,Salaried,53661.0,0,,App Organic,BNPL,73205.0,36,23.63,2858.0,D,0.2184,0.0533,0.6499,0,0,1.0,0,51895.0245
CUST00176,41,3,Self-Employed,47128.0,0,,Agent,BNPL,77290.0,36,21.9,2948.0,D,0.2206,0.0625,0.0218,0,0,1.0,0,50779.53
CUST00177,38,1,Informal,12521.0,1,666.652313984139,App Organic,Working Capital,81028.0,36,24.01,3179.0,D,0.5645,0.2539,0.8626,0,77,0.3727,1,58364.468400000005
CUST00178,35,1,Student,6258.0,1,665.760236844035,Partnership,BNPL,42238.0,12,22.47,3963.0,D,0.8432,0.6332,0.2974,1,43,0.1093,1,9490.8786
CUST00179,44,3,Student,5000.0,0,,App Organic,Working Capital,60570.0,24,28.05,3326.0,E,0.7532,0.6652,0.8691,0,150,0.353,1,33979.770000000004
CUST00180,28,2,Informal,16071.0,0,,App Organic,Education,67467.0,18,28.48,4649.0,E,0.3207,0.2893,0.9815,1,40,0.2364,1,28821.9024
CUST00181,48,3,Salaried,14122.0,0,,App Organic,Personal,44574.0,3,28.32,15565.0,E,1.0,0.95,0.6513,0,60,0.61,1,3155.8392
CUST00182,41,1,Salaried,61214.0,1,704.3808813725022,Partnership,Personal,85989.0,24,18.56,4316.0,C,0.3444,0.0705,0.2807,0,0,1.0,0,31919.116799999996
CUST00183,36,1,Informal,20330.0,0,,Partnership,Education,94373.0,6,28.51,17062.0,E,1.0,0.8393,0.2258,1,158,0.0989,1,13452.87115
CUST00184,36,2,Informal,5843.0,1,709.711290647117,App Organic,Personal,142460.0,3,18.21,48935.0,C,1.0,0.95,0.7045,0,118,0.3655,1,6485.4915
CUST00185,55,1,Informal,16861.0,1,653.4126631631234,Agent,Medical,44561.0,36,28.38,1852.0,E,0.309,0.1099,0.0538,0,166,0.6624,1,37939.2354
CUST00186,37,1,Salaried,74515.0,1,779.9996311482913,Agent,BNPL,110618.0,3,10.38,37513.0,A,0.7112,0.5034,0.6502,0,0,1.0,0,2870.5371
CUST00187,29,1,Self-Employed,35738.0,1,653.703974466996,Referral,Personal,131997.0,36,27.64,5435.0,E,0.369,0.1521,0.3092,0,0,1.0,0,109451.91239999999
CUST00188,55,1,Salaried,30024.0,0,,Referral,Personal,112984.0,24,22.51,5890.0,D,0.4797,0.1962,0.0027,0,0,1.0,0,50865.3968
CUST00189,49,1,Self-Employed,5861.0,0,,App Organic,Education,55077.0,24,26.81,2990.0,E,0.7859,0.5101,0.6335,0,107,0.5711,1,29532.2874
CUST00190,38,3,Salaried,18665.0,0,,App Organic,Education,62629.0,18,27.53,4286.0,E,0.4454,0.2296,0.5819,0,0,1.0,0,25862.64555
CUST00191,32,1,Student,9607.0,1,703.0713453171272,Partnership,Personal,135717.0,24,17.48,6742.0,C,0.919,0.7018,0.5288,0,0,1.0,0,47446.6632
CUST00192,39,2,Salaried,38492.0,1,656.1288157570335,Partnership,Personal,67540.0,12,27.53,6503.0,E,0.4362,0.1689,0.2487,0,0,1.0,0,18593.762
CUST00193,42,3,Self-Employed,31682.0,0,,Referral,Medical,73795.0,6,23.33,13150.0,D,0.6618,0.415,0.9146,1,118,0.7116,1,8608.186749999999
CUST00194,35,2,Salaried,38554.0,1,608.2379072474915,App Organic,Working Capital,55532.0,18,32.62,3942.0,F,0.2953,0.1022,0.0321,0,117,0.699,1,27171.807599999996
CUST00195,21,2,Self-Employed,35476.0,0,,App Organic,Personal,105953.0,36,23.42,4125.0,D,0.0919,0.1163,0.1106,0,76,0.2127,1,74442.5778
CUST00196,22,3,Self-Employed,15911.0,0,,Agent,BNPL,5000.0,18,27.22,341.0,E,0.2769,0.0215,0.3885,0,0,1.0,0,2041.5
CUST00197,28,3,Student,8948.0,1,621.1083998484751,Partnership,Medical,42600.0,12,32.67,4209.0,F,0.7596,0.4704,0.3888,0,128,0.1458,1,13917.42
CUST00198,42,3,Salaried,23659.0,1,694.9887490619917,Partnership,Working Capital,35804.0,3,22.8,12391.0,D,0.7028,0.5237,0.128,1,42,0.1412,1,2040.828
CUST00199,45,2,Salaried,33662.0,1,625.889258578895,Agent,BNPL,138535.0,24,33.59,8004.0,F,0.3489,0.2378,0.9832,0,59,0.0783,1,93067.81300000001
CUST00200,22,3,Informal,24065.0,0,,Referral,Personal,84289.0,3,28.03,29419.0,E,1.0,0.95,0.9874,1,142,0.5072,1,5906.551675
CUST00201,29,2,Salaried,50643.0,0,,App Organic,Working Capital,66930.0,36,23.15,2596.0,D,0.3275,0.0513,0.7732,0,0,1.0,0,46482.884999999995
CUST00202,29,1,Salaried,55285.0,1,651.356810660403,App Organic,Personal,66839.0,6,27.45,12049.0,E,0.3495,0.2179,0.3043,0,145,0.1635,1,9173.65275
CUST00203,33,3,Self-Employed,76707.0,1,743.9536780033114,Partnership,Working Capital,19738.0,6,14.43,3429.0,B,0.2827,0.0447,0.3411,0,0,1.0,0,1424.0966999999998
CUST00204,26,2,Self-Employed,36926.0,1,658.7029871823653,Referral,Working Capital,129248.0,18,27.97,8874.0,E,0.4039,0.2403,0.8919,1,0,1.0,0,54225.9984
CUST00205,50,3,Salaried,45322.0,0,,App Organic,Working Capital,60945.0,24,22.12,3165.0,D,0.2973,0.0698,0.0074,0,102,0.7745,1,26962.068
CUST00206,35,1,Salaried,41035.0,1,786.9346832699848,App Organic,Personal,98725.0,3,11.35,33533.0,A,1.0,0.8172,0.1555,0,0,1.0,0,2801.3218749999996
CUST00207,35,2,Informal,15340.0,1,651.4443379913334,Agent,Working Capital,48740.0,24,28.15,2679.0,E,0.4124,0.1746,0.2791,0,0,1.0,0,27440.62
CUST00208,27,3,Self-Employed,19809.0,0,,App Organic,Working Capital,72602.0,36,27.83,2996.0,E,0.3014,0.1513,0.9986,0,74,0.5553,1,60615.409799999994
CUST00209,31,1,Salaried,46261.0,0,,App Organic,BNPL,38245.0,18,22.83,2529.0,D,0.2116,0.0547,0.0453,0,0,1.0,0,13097.000249999997
CUST00210,22,3,Salaried,50326.0,1,656.5344714436375,Referral,Personal,65078.0,18,27.46,4452.0,E,0.4469,0.0885,0.6486,0,0,1.0,0,26805.6282
CUST00211,30,3,Self-Employed,45394.0,1,671.6781501478309,Agent,BNPL,116631.0,3,23.58,40415.0,D,1.0,0.8903,0.8096,0,0,1.0,0,6875.3974499999995
CUST00212,37,3,Salaried,45965.0,0,,Agent,BNPL,79233.0,24,23.36,4164.0,D,0.2557,0.0906,0.1042,1,0,1.0,0,37017.6576
CUST00213,27,2,Informal,23557.0,1,748.080563494841,App Organic,Education,89965.0,12,13.47,8055.0,B,0.5336,0.3419,0.1238,0,174,0.7627,1,12118.285500000002
CUST00214,24,2,Self-Employed,38530.0,1,744.3026826611678,Agent,BNPL,77506.0,6,14.03,13451.0,B,0.5217,0.3491,0.2807,0,0,1.0,0,5437.045899999999
CUST00215,55,3,Self-Employed,30633.0,1,743.7685668231856,App Organic,Medical,140246.0,6,13.65,24313.0,B,1.0,0.7937,0.5877,1,0,1.0,0,9571.7895
CUST00216,56,3,Student,5219.0,0,,App Organic,Education,42338.0,6,27.36,7630.0,E,1.0,0.95,0.2458,1,0,1.0,0,5791.838400000001
CUST00217,51,2,Salaried,21765.0,0,,Agent,BNPL,69476.0,36,28.78,2903.0,E,0.3749,0.1334,0.5053,0,0,1.0,0,59985.5784
CUST00218,45,3,Salaried,66906.0,0,,Referral,Personal,82516.0,18,22.82,5457.0,D,0.3378,0.0816,0.1886,0,54,0.5206,1,28245.2268
CUST00219,33,2,Self-Employed,25417.0,1,730.4994339926636,Agent,Personal,35161.0,12,13.58,3150.0,B,0.2676,0.1239,0.7515,0,0,1.0,0,4774.8638
CUST00220,38,3,Self-Employed,21338.0,1,663.2356011737289,Agent,Personal,80059.0,18,27.4,5474.0,E,0.466,0.2565,0.4046,0,146,0.1376,1,32904.248999999996
CUST00221,41,1,Salaried,38737.0,1,707.6385167757824,Referral,BNPL,76186.0,3,17.88,26156.0,C,0.9431,0.6752,0.2083,0,0,1.0,0,3405.5141999999996
CUST00222,21,1,Salaried,40824.0,1,662.4163672035951,App Organic,Working Capital,79556.0,24,26.94,4324.0,E,0.4274,0.1059,0.7973,0,0,1.0,0,42864.772800000006
CUST00223,56,2,Salaried,69578.0,1,605.9866173365068,App Organic,Education,79732.0,24,32.92,4579.0,F,0.0943,0.0658,0.2402,0,0,1.0,0,52495.5488
CUST00224,28,2,Salaried,40078.0,0,,App Organic,Personal,48136.0,36,23.61,1879.0,D,0.284,0.0469,0.5195,1,0,1.0,0,34094.728800000004
CUST00225,41,3,Informal,33800.0,1,728.3076015989059,App Organic,BNPL,10017.0,24,18.46,502.0,C,0.3123,0.0149,0.0365,1,86,0.5686,1,3698.2764
CUST00226,41,1,Self-Employed,39147.0,1,691.2716105069139,Partnership,BNPL,82323.0,24,23.24,4321.0,D,0.1496,0.1104,0.3104,0,0,1.0,0,38263.7304
CUST00227,47,3,Salaried,75855.0,1,589.9869799540253,App Organic,BNPL,39265.0,18,39.2,2920.0,G,0.3478,0.0385,0.1731,0,0,1.0,0,23087.82
CUST00228,39,2,Salaried,58409.0,1,718.765944005833,Partnership,BNPL,71302.0,24,18.13,3564.0,C,0.4378,0.061,0.2557,0,0,1.0,0,25854.105199999998
CUST00229,43,2,Salaried,50416.0,1,651.8085351727182,Referral,BNPL,45062.0,3,27.54,15716.0,E,0.5265,0.3117,0.9859,0,0,1.0,0,3102.5186999999996
CUST00230,55,1,Salaried,68668.0,1,708.2459341134548,Agent,BNPL,15770.0,12,18.42,1449.0,C,0.2644,0.0211,0.3701,0,150,0.5309,1,2904.8340000000003
CUST00231,25,2,Salaried,61833.0,1,662.9228740380631,Referral,Working Capital,89425.0,18,28.07,6144.0,E,0.2218,0.0994,0.1491,0,0,1.0,0,37652.39625
CUST00232,28,1,Salaried,54520.0,1,667.5417475760679,Referral,BNPL,103014.0,3,23.02,35664.0,D,1.0,0.6541,0.9877,0,0,1.0,0,5928.4556999999995
CUST00233,31,1,Salaried,79764.0,1,707.3927877097733,Referral,Medical,119132.0,3,18.15,40918.0,C,0.7356,0.513,0.3,0,0,1.0,0,5405.6145
CUST00234,36,3,Self-Employed,29029.0,1,648.0592784231976,App Organic,BNPL,57118.0,6,27.8,10306.0,E,0.3504,0.355,0.7418,0,108,0.3972,1,7939.402000000001
CUST00235,44,1,Informal,12031.0,1,677.4992143347657,Agent,Education,76588.0,12,23.93,7240.0,D,0.8791,0.6018,0.8852,0,92,0.7161,1,18327.5084
CUST00236,41,1,Salaried,34857.0,1,707.9319486242259,App Organic,Education,88625.0,6,17.19,15520.0,C,0.5727,0.4453,0.3524,1,0,1.0,0,7617.318750000001
CUST00237,43,3,Student,13257.0,1,782.4902107742363,App Organic,BNPL,115849.0,24,11.41,5421.0,A,0.5686,0.409,0.6451,0,0,1.0,0,26436.741800000003
CUST00238,28,1,Informal,26705.0,0,,Referral,BNPL,5000.0,3,28.07,1745.0,E,0.2885,0.0654,0.053,0,103,0.1357,1,350.875
CUST00239,27,2,Student,6424.0,1,722.7770191661009,App Organic,Education,16251.0,6,18.23,2854.0,C,0.6464,0.4443,0.3935,0,0,1.0,0,1481.2786500000002
CUST00240,22,1,Informal,5000.0,1,632.2686333532757,Partnership,BNPL,130531.0,36,32.81,5744.0,F,1.0,0.95,0.8957,0,170,0.1853,1,128481.66330000001
CUST00241,50,2,Self-Employed,34295.0,1,761.2584779952713,Partnership,Working Capital,7597.0,3,11.76,2582.0,A,0.311,0.0753,0.8013,0,0,1.0,0,223.3518
CUST00242,33,2,Self-Employed,19761.0,1,648.6382858534764,Partnership,Education,111695.0,36,28.44,4647.0,E,0.5428,0.2351,0.2444,0,152,0.1848,1,95298.174
CUST00243,43,1,Salaried,37591.0,1,679.0513804757788,App Organic,Medical,128240.0,24,22.61,6692.0,D,0.2698,0.178,0.0185,0,0,1.0,0,57990.128
CUST00244,49,3,Informal,11674.0,1,708.0046918350206,App Organic,Personal,107136.0,24,18.56,5378.0,C,0.7035,0.4607,0.6187,0,175,0.0362,1,39768.8832
CUST00245,57,3,Self-Employed,9028.0,1,649.9038606113673,Partnership,Medical,34871.0,12,28.15,3368.0,E,0.5864,0.373,0.1199,0,0,1.0,0,9816.1865
CUST00246,40,1,Self-Employed,71898.0,0,,Referral,Medical,39328.0,36,22.71,1516.0,D,0.203,0.0211,0.8146,0,0,1.0,0,26794.166400000002
CUST00247,53,3,Self-Employed,25694.0,0,,Partnership,Personal,72697.0,24,27.15,3959.0,E,0.2534,0.1541,0.4662,0,0,1.0,0,39474.471
CUST00248,49,1,Salaried,66190.0,0,,Partnership,Working Capital,145060.0,12,23.38,13674.0,D,0.4383,0.2066,0.3973,0,0,1.0,0,33915.028
CUST00249,35,1,Self-Employed,34015.0,1,733.046588816615,Partnership,Personal,144735.0,24,13.64,6924.0,B,0.3274,0.2036,0.2471,1,0,1.0,0,39483.708
CUST00250,43,1,Salaried,28038.0,1,711.0293000201987,App Organic,Personal,86957.0,24,18.26,4352.0,C,0.2202,0.1552,0.5492,0,0,1.0,0,31756.6964
CUST00251,23,2,Informal,21054.0,0,,App Organic,Working Capital,11225.0,36,28.73,469.0,E,0.2068,0.0223,0.82,0,45,0.6044,1,9674.8275
CUST00252,57,2,Informal,15654.0,1,798.8893547121481,Partnership,Working Capital,81492.0,12,10.59,7187.0,A,0.7065,0.4591,0.4717,0,0,1.0,0,8630.0028
CUST00253,49,2,Informal,16757.0,1,703.7444922247602,App Organic,BNPL,66690.0,6,18.67,11728.0,C,0.8422,0.6999,0.0971,0,0,1.0,0,6225.5115000000005
CUST00254,28,3,Informal,18869.0,0,,App Organic,Working Capital,75910.0,18,27.43,5191.0,E,0.3267,0.2751,0.5572,0,0,1.0,0,31233.169499999996
CUST00255,42,3,Salaried,32817.0,1,700.1304820176482,Referral,Education,8743.0,6,18.74,1538.0,C,0.2448,0.0469,0.3268,0,0,1.0,0,819.2190999999999
CUST00256,49,2,Student,5000.0,1,742.2097023281316,Partnership,Personal,84753.0,24,14.91,4106.0,B,1.0,0.8212,0.5164,0,76,0.1292,1,25273.3446
CUST00257,22,3,Salaried,44231.0,1,789.8173878516865,Agent,Working Capital,14868.0,3,11.45,5051.0,A,0.2565,0.1142,0.086,0,0,1.0,0,425.5965
CUST00258,21,3,Informal,23784.0,0,,Referral,Working Capital,5000.0,18,28.22,344.0,E,0.105,0.0145,0.0744,0,0,1.0,0,2116.5
CUST00259,40,1,Salaried,31476.0,0,,App Organic,Personal,83976.0,24,23.45,4417.0,D,0.2122,0.1403,0.7352,0,0,1.0,0,39384.744
CUST00260,41,2,Salaried,47309.0,0,,Referral,Personal,151745.0,12,22.83,14263.0,D,0.4444,0.3015,0.4886,1,155,0.05,1,34643.383499999996
CUST00261,57,2,Informal,27033.0,1,623.6610338901138,Partnership,BNPL,41575.0,3,32.34,14612.0,F,0.7426,0.5405,0.4075,1,114,0.5084,1,3361.3387500000003
CUST00262,28,2,Self-Employed,36384.0,0,,App Organic,Education,56089.0,18,22.63,3704.0,D,0.2641,0.1018,0.954,0,39,0.5029,1,19039.41105
CUST00263,47,2,Salaried,46291.0,0,,Referral,Personal,110830.0,18,24.14,7400.0,D,0.3801,0.1599,0.1928,1,0,1.0,0,40131.543000000005
CUST00264,55,2,Self-Employed,38994.0,0,,Partnership,Personal,121505.0,18,22.42,8011.0,D,0.4141,0.2054,0.9058,0,0,1.0,0,40862.1315
CUST00265,26,2,Self-Employed,25718.0,1,682.8156920361836,Agent,Working Capital,79221.0,3,23.48,27447.0,D,1.0,0.95,0.8328,0,150,0.7316,1,4650.2727
CUST00266,39,2,Salaried,30100.0,0,,Agent,Medical,46663.0,36,22.94,1805.0,D,0.249,0.06,0.5301,0,0,1.0,0,32113.4766
CUST00267,38,2,Self-Employed,20193.0,1,645.9273381730901,Agent,BNPL,128045.0,3,27.82,44676.0,E,1.0,0.95,0.4518,1,63,0.6143,1,8905.52975
CUST00268,21,1,Salaried,50523.0,0,,App Organic,BNPL,25790.0,12,23.84,2437.0,D,0.2515,0.0482,0.1246,0,0,1.0,0,6148.336
CUST00269,45,2,Self-Employed,51642.0,0,,App Organic,Personal,54153.0,3,23.05,18749.0,D,0.5775,0.3631,0.3708,0,116,0.4675,1,3120.566625
CUST00270,47,2,Salaried,57076.0,0,,Agent,Personal,98531.0,3,23.47,34137.0,D,0.8117,0.5981,0.5413,1,91,0.4973,1,5781.306425
CUST00271,27,2,Self-Employed,31186.0,0,,Agent,Personal,12253.0,6,24.2,2189.0,D,0.1882,0.0702,0.353,0,0,1.0,0,1482.613
CUST00272,49,3,Salaried,61400.0,1,595.3402605433099,Partnership,Personal,90533.0,12,37.9,9181.0,G,0.3428,0.1495,0.9179,0,0,1.0,0,34312.007
CUST00273,51,2,Salaried,49610.0,1,761.156940202166,Partnership,BNPL,120545.0,12,11.24,10667.0,A,0.3645,0.215,0.045,0,0,1.0,0,13549.258
CUST00274,56,1,Self-Employed,39273.0,1,638.637935850997,Referral,Medical,142062.0,18,28.35,9781.0,E,0.3823,0.249,0.3018,0,46,0.4993,1,60411.86550000001
CUST00275,39,2,Self-Employed,5000.0,1,709.7017020963968,Referral,Education,59397.0,24,17.84,2961.0,C,0.8238,0.5921,0.9303,0,0,1.0,0,21192.8496
CUST00276,26,3,Student,5548.0,0,,Agent,Working Capital,57394.0,18,28.25,3948.0,E,0.9511,0.7117,0.0817,0,0,1.0,0,24320.707499999997
CUST00277,45,3,Informal,8873.0,1,646.9813099465906,Referral,BNPL,103598.0,12,28.56,10026.0,E,1.0,0.95,0.4659,0,0,1.0,0,29587.588799999998
CUST00278,51,2,Informal,21762.0,1,674.3808745561411,Agent,Working Capital,50288.0,36,23.39,1957.0,D,0.3457,0.0899,0.748,0,0,1.0,0,35287.0896
CUST00279,29,1,Self-Employed,39711.0,1,668.9640664353183,Agent,BNPL,62651.0,12,23.06,5896.0,D,0.3126,0.1485,0.3382,1,0,1.0,0,14447.3206
CUST00280,40,2,Salaried,28920.0,1,676.5969919307449,Partnership,Personal,87884.0,24,21.56,4540.0,D,0.4286,0.157,0.8092,0,0,1.0,0,37895.580799999996
CUST00281,30,2,Salaried,49565.0,0,,App Organic,Working Capital,89892.0,24,22.28,4676.0,D,0.4695,0.0943,0.1491,0,0,1.0,0,40055.8752
CUST00282,57,3,Salaried,23648.0,0,,App Organic,BNPL,5000.0,24,28.92,277.0,E,0.25,0.0117,0.9864,0,0,1.0,0,2892.0
CUST00283,47,2,Informal,11737.0,0,,App Organic,Medical,28344.0,24,27.52,1549.0,E,0.3232,0.132,0.6433,0,0,1.0,0,15600.5376
CUST00284,33,2,Salaried,34347.0,1,685.3121029986685,Referral,Working Capital,5000.0,18,23.58,332.0,D,0.1547,0.01,0.2939,0,54,0.6768,1,1768.5
CUST00285,22,2,Self-Employed,47722.0,1,682.2858939874818,App Organic,Education,8289.0,3,22.39,2867.0,D,0.2763,0.0601,0.0702,1,0,1.0,0,463.97677500000003
CUST00286,41,2,Salaried,65992.0,0,,Referral,Personal,30252.0,18,22.52,1996.0,D,0.152,0.0302,0.5572,0,0,1.0,0,10219.1256
CUST00287,53,3,Salaried,36210.0,1,755.8479485707912,Referral,Education,66109.0,24,14.34,3185.0,B,0.2689,0.088,0.5884,0,0,1.0,0,18960.0612
CUST00288,44,2,Salaried,64837.0,0,,App Organic,Medical,69981.0,18,23.78,4660.0,D,0.2002,0.0719,0.4421,0,0,1.0,0,24962.222700000002
CUST00289,54,3,Self-Employed,38853.0,0,,Referral,Working Capital,5000.0,18,23.33,332.0,D,0.2758,0.01,0.9381,0,0,1.0,0,1749.75
CUST00290,29,2,Salaried,48542.0,1,697.4120641347998,App Organic,Working Capital,37673.0,18,23.18,2498.0,D,0.209,0.0515,0.3222,0,106,0.346,1,13098.9021
CUST00291,22,1,Self-Employed,36852.0,1,650.6112773934811,App Organic,Medical,14272.0,24,27.32,778.0,E,0.2186,0.0211,0.5795,0,156,0.5052,1,7798.2208
CUST00292,50,2,Self-Employed,34448.0,1,725.9875283194694,Agent,BNPL,66991.0,24,16.94,3310.0,C,0.1583,0.0961,0.0684,1,0,1.0,0,22696.550800000005
CUST00293,42,1,Informal,20636.0,0,,App Organic,Education,48750.0,24,27.78,2670.0,E,0.302,0.1294,0.4573,0,0,1.0,0,27085.5
CUST00294,31,1,Informal,22442.0,1,726.5320197473752,App Organic,BNPL,125341.0,6,18.08,22005.0,C,1.0,0.95,0.7851,0,0,1.0,0,11330.8264
CUST00295,37,2,Informal,12692.0,1,664.236689251424,Referral,BNPL,69421.0,36,27.97,2871.0,E,0.3527,0.2262,0.7474,0,122,0.3228,1,58251.1611
CUST00296,56,3,Self-Employed,34593.0,1,679.9195742374433,Agent,Working Capital,50720.0,3,24.11,17590.0,D,0.685,0.5085,0.4779,0,0,1.0,0,3057.1479999999997
CUST00297,33,2,Salaried,70039.0,1,696.1872529921137,App Organic,Personal,64508.0,12,22.23,6045.0,D,0.0872,0.0863,0.857,1,172,0.6575,1,14340.1284
CUST00298,27,1,Student,8532.0,0,,Referral,Medical,49254.0,6,27.85,8889.0,E,1.0,0.95,0.9499,1,70,0.7599,1,6858.619500000001
CUST00299,36,2,Salaried,49300.0,1,638.3011065385374,App Organic,BNPL,128658.0,6,28.84,23282.0,E,0.5386,0.4722,0.4341,0,60,0.4243,1,18552.4836
CUST00300,53,2,Salaried,62509.0,1,689.2041681613014,App Organic,Personal,61590.0,6,23.33,10975.0,D,0.4364,0.1756,0.3504,0,0,1.0,0,7184.473499999999
CUST00301,21,3,Salaried,37481.0,1,769.0565322550696,Referral,BNPL,93242.0,6,10.45,16018.0,A,0.6252,0.4273,0.6335,0,0,1.0,0,4871.894499999999
CUST00302,31,2,Self-Employed,37389.0,1,660.907287858412,Referral,Education,106587.0,18,26.89,7261.0,E,0.1884,0.1942,0.998,0,0,1.0,0,42991.86645
CUST00303,26,3,Salaried,57253.0,1,683.8268153690085,Referral,BNPL,48561.0,6,22.8,8640.0,D,0.4303,0.1509,0.0399,0,0,1.0,0,5535.954000000001
CUST00304,40,1,Informal,25433.0,1,802.6069399720502,Agent,Working Capital,5000.0,3,10.49,1696.0,A,0.3008,0.0667,0.3665,1,0,1.0,0,131.125
CUST00305,55,3,Self-Employed,5000.0,0,,Partnership,Medical,55772.0,24,27.78,3055.0,E,0.8024,0.611,0.4906,1,71,0.7996,1,30986.923199999997
CUST00306,57,3,Self-Employed,24740.0,1,615.7542674567791,Referral,Personal,100492.0,12,34.14,10003.0,F,0.6316,0.4043,0.9802,0,99,0.5813,1,34307.968799999995
CUST00307,46,3,Salaried,30025.0,1,682.4178717133032,App Organic,Personal,7181.0,36,22.49,276.0,D,0.1988,0.01,0.8258,0,0,1.0,0,4845.020699999999
CUST00308,32,1,Self-Employed,35771.0,1,760.2818299956105,Agent,Personal,85112.0,3,10.68,28877.0,A,0.979,0.8073,0.2972,1,56,0.123,1,2272.4903999999997
CUST00309,50,2,Salaried,31160.0,1,732.5521569793659,App Organic,BNPL,108589.0,6,14.46,18869.0,B,0.8121,0.6056,0.7829,0,0,1.0,0,7850.9847
CUST00310,48,2,Salaried,54962.0,0,,Referral,Personal,130665.0,24,23.15,6853.0,D,0.3293,0.1247,0.2083,1,0,1.0,0,60497.895
CUST00311,47,1,Salaried,47586.0,0,,App Organic,BNPL,102113.0,6,23.75,18217.0,D,0.5175,0.3828,0.5902,0,0,1.0,0,12125.918749999999
CUST00312,39,2,Informal,23335.0,1,677.086981713351,App Organic,Education,86708.0,12,23.41,8174.0,D,0.6098,0.3503,0.04,0,146,0.3146,1,20298.3428
CUST00313,25,3,Self-Employed,55154.0,1,721.5415177678739,Partnership,Education,82443.0,6,17.65,14457.0,C,0.3986,0.2621,0.4244,0,0,1.0,0,7275.594749999999
CUST00314,25,2,Self-Employed,50224.0,1,657.3071154825801,Agent,Working Capital,26683.0,18,28.26,1836.0,E,0.2123,0.0366,0.7665,0,151,0.6809,1,11310.923700000001
CUST00315,47,3,Self-Employed,31956.0,1,707.253296641003,Agent,Education,37138.0,36,18.06,1344.0,C,0.3099,0.042,0.2867,0,0,1.0,0,20121.3684
CUST00316,48,1,Self-Employed,39877.0,0,,Referral,Personal,5711.0,18,22.12,376.0,D,0.2962,0.01,0.7287,0,0,1.0,0,1894.9098000000001
CUST00317,46,3,Salaried,38087.0,0,,App Organic,Working Capital,77878.0,6,24.08,13906.0,D,0.6406,0.3651,0.3274,0,0,1.0,0,9376.511199999999
CUST00318,47,2,Salaried,24529.0,1,711.680166740739,App Organic,Personal,92629.0,24,17.47,4601.0,C,0.252,0.1876,0.0721,1,0,1.0,0,32364.5726
CUST00319,41,2,Informal,23723.0,0,,App Organic,BNPL,79708.0,36,27.95,3295.0,E,0.3239,0.1389,0.9013,0,0,1.0,0,66835.158
